2019年08月14日 17:28,颜色分类:粉红色尺码:35,舒适度：鞋子穿着显高 也很舒服 也很好搭配衣服  超级赞 看中的赶紧下手啊 强烈推荐 还送了防磨贴和一双袜子 超级贴心的卖家❤ 
2019年08月20日 11:58,颜色分类:米白色尺码:39,鞋子尺码标准，大小合适，穿着很舒服，这个款式很透气，舒服
2019年07月31日 00:40,颜色分类:米白色尺码:36,鞋帮高度：合适 鞋底材质：舒服 舒适度：跟脚 风格：休闲 
2019年08月21日 14:00,颜色分类:粉红色尺码:39,满意的购物
2019年08月25日 12:28,颜色分类:粉红色尺码:38,物美价廉
2019年07月29日 17:37,颜色分类:粉红色尺码:36,"非常满意,粉色的颜色很好看。鞋底轻盈又透气、一点也不捂脚。网面的材质很好清洗。很好的一款鞋子。"
2019年08月17日 13:03,颜色分类:米白色尺码:37,鞋帮高度：自然显高 鞋底材质：柔软 舒适度：舒适 风格：喜欢 
2019年08月15日 12:51,颜色分类:黑色尺码:35,鞋子舒适，好看，跟高低也非常合适，非常喜欢👍👍👍还会再来的
2019年08月01日 15:08,颜色分类:米白色尺码:35,鞋帮高度：低帮 鞋底材质：网格 舒适度：舒适 风格：休闲 
2019年08月10日 13:48,颜色分类:粉红色尺码:37,鞋子超级好看，没有色差，鞋底也很软，不磨脚
2019年09月11日 10:01,颜色分类:米白色尺码:34,作为一双休闲鞋居然脚脖子的地方磨脚，还不止一个地方磨，这种夏天的鞋子总不能穿长袜子吧，轻倒是蛮轻的
2019年08月09日 10:59,颜色分类:粉红色尺码:38,昨天收到，今天就穿着去锻炼了，鞋底软不磨脚，绕公园走了一圈脚不疼。满意好评。
2019年08月12日 16:44,颜色分类:粉红色尺码:34,真的非常不错呢，鞋底软软的而且防滑，鞋面也很透气
2019年08月20日 22:09,颜色分类:粉红色尺码:38,鞋子质量不错！底很软，穿着舒服，码数也合适，样式非常漂亮！满意！
2019年08月01日 13:20,颜色分类:粉红色尺码:39,鞋帮高度：不高不低， 鞋底材质：轻软 舒适度：很舒适 风格：是我非常喜欢的风格 
2019年08月01日 14:37,颜色分类:粉红色尺码:34,鞋帮高度：很合适 鞋底材质：很柔软很合脚 舒适度：不会磨脚 风格：是喜欢的风格 
2019年08月04日 16:53,颜色分类:粉红色尺码:38,鞋帮高度：正好 舒适度：穿一天也不累 风格：是我喜欢的类型 
2019年08月13日 19:10,颜色分类:粉红色尺码:37,非常透气舒适，蛮好走的，个人比较喜欢这种休闲风格，质量很好👍。
2019年07月31日 20:21,颜色分类:粉红色尺码:37,鞋子穿着很舒服，搭配裙子短裤都好看，轻便不累脚，关键还好看，非常喜欢
2019年08月05日 14:34,颜色分类:米白色尺码:36,收到货立即试穿了下，码数正好，很轻便，有点增高的作用，夏天穿很舒服，透气，白色很好搭
2019年08月06日 21:13,颜色分类:黑色尺码:37,夏季穿还是很合适的，网面透气，鞋子漂亮不磨脚
2019年08月16日 08:28,颜色分类:粉红色尺码:36,鞋子不错噢，喜欢的颜色，款式版型好看，上脚很舒服透气，好评
2019年08月02日 16:56,颜色分类:米白色尺码:37,收到了，鞋子非常喜欢，和图片一样。
2019年08月03日 15:05,颜色分类:粉红色尺码:37,好，非常好，非常非常的好。非常好看合脚。
2019年08月20日 15:53,颜色分类:粉红色尺码:38,看到我买了一双，同事也要了一双一模一样的，还是比较舒服，就是后脚跟有点磨脚额
2019年08月03日 17:43,颜色分类:粉红色尺码:36,大小正好，满意
2019年08月12日 20:08,颜色分类:粉红色尺码:37,鞋子特别好，穿起来很舒服，镂空款不闷热，物超所值，喜欢的赶紧下手吧，而且颜色特别喜欢，款式也很新颖，哈哈哈哈
2019年07月28日 20:16,颜色分类:粉红色尺码:39,非常满意，特别喜欢，还送了小礼物，客服也很满意！五星好评！
2019年08月04日 17:03,颜色分类:黑色尺码:37,鞋子很漂亮，现在穿正好，颜色也很正，穿上脚很舒适 喜欢他们家的鞋子，回头客啦，喜欢的不要错过呦。
2019年08月08日 14:05,颜色分类:粉红色尺码:37,鞋子穿着很舒服，质量也不错，透气，颜色款式我很喜欢，满意
2019年07月30日 14:10,颜色分类:米白色尺码:38,样子好看
2019年08月20日 09:23,颜色分类:米白色尺码:38,鞋子收到了，很惊喜，是我喜欢的材质，也特别喜欢这种款式！穿着异常舒服像是鞋子会呼吸！以后买鞋就这家啦！
2019年08月13日 05:09,颜色分类:粉红色尺码:39,鞋子很美丽，透气又轻便。底软，跟脚走路不累。
2019年05月25日 11:55,颜色分类:米白色尺码:39,穿上很舒服的一款鞋子，之前担心脏了不好洗，结果轻轻用刷子刷刷就干净了，主要是穿上舒服，小伙伴们米色好看
2019年07月31日 16:37,颜色分类:粉红色尺码:36,这鞋子真的超乎想象，穿着很舒服，质量看起来也还可以，挺喜欢的，下次还找这家店。
2019年07月29日 16:17,颜色分类:米白色尺码:38,鞋子挺不错，透气又舒适，尺码标准，穿着大小合适很舒服！
2019年08月13日 16:12,颜色分类:米白色尺码:37,老顾客啦，他家鞋子很舒服尺码标准没有异味，~走多了脚也不会累，还会再光顾的
2019年08月18日 12:51,颜色分类:粉红色尺码:37,码数准，穿着舒服价格实惠，值得购买，百搭款，颜色好看
2019年08月07日 07:14,颜色分类:黑色尺码:40,鞋型好看，鞋底防滑，连穿两天脚也不累
2019年08月12日 09:48,颜色分类:粉红色尺码:36,已经是第二次买她们家鞋子了，质量特别好，关键是很舒适还百搭，已经彻底成为她们家回头客了
2019年08月12日 17:27,颜色分类:米白色尺码:36,此用户没有填写评价。
2019年08月20日 22:50,颜色分类:黑色尺码:38,鞋帮高度：适合 鞋底材质：好 舒适度：很好 风格：很喜欢 
2019年08月11日 17:07,颜色分类:黑色尺码:35,非常起脚，舒适。尺码标准，轻便。款式好看，直到这么久才评，就为有真实感觉。
2019年08月20日 20:11,颜色分类:黑色尺码:36,鞋子很百搭。很轻。
2019年08月06日 21:22,颜色分类:黑色尺码:38,鞋子很喜欢，码数标准，穿上很合适，走路舒服，质量很好，价格不贵，挺满意的
2019年08月11日 13:18,颜色分类:粉红色尺码:38,不错 舒适好看 今年特别喜欢彩色的  又是高底鞋 奈斯奈斯拉
2019年07月29日 08:37,颜色分类:粉红色尺码:38,鞋底材质：很舒服 舒适度：很柔软 鞋帮高度：刚好 
2019年08月19日 14:29,颜色分类:黑色尺码:37,舒适度：穿着走路不硌脚 风格：黑色比较简约，很好看 
2019年08月01日 14:21,颜色分类:米白色尺码:39,鞋子高度刚刚好，不挤脚不压脚不累脚，非常好穿，好质量值得购买
2019年08月03日 08:58,颜色分类:粉红色尺码:38,宝贝收到了，穿上大小合适，底子软舒适，样子很好看，很喜欢
2019年06月26日 11:08,颜色分类:粉红色尺码:37,很好的鞋子 好看 穿起来也很舒服 夏天最合适不过了
2019年08月09日 08:23,颜色分类:粉红色尺码:37,鞋子非常合脚，很有弹性逛街也不会累
2019年08月06日 20:47,颜色分类:粉红色尺码:39,自淘宝买鞋一来最最最最满意的一次  没有之一。
2019年08月14日 10:51,颜色分类:米白色尺码:35,每天早上起来跑步穿的 很透气   穿着一点也不累脚，而且颜色也没有色差  喜欢
2019年07月28日 10:31,颜色分类:米白色尺码:37,很喜欢，在他家买了好几双了，质量真的不错，很透气，穿着很舒服，高度也适合我，太喜欢了
2019年08月04日 06:25,颜色分类:米白色尺码:39,鞋子非常漂亮，款式也时尚，鞋底很舒服，穿着不累，非常满意
2019年08月05日 15:25,颜色分类:黑色尺码:34,朋友看我穿了好看显瘦时尚，叫我给她也买双。
2019年08月06日 14:39,颜色分类:粉红色尺码:36,鞋帮高度：舒适 鞋底材质：很柔软 舒适度：一点都磨脚 
2019年08月14日 16:35,颜色分类:粉红色尺码:37,厚度很合适，鞋底软，走路不累，透气性很强，适合夏天穿。
2019年07月28日 11:39,颜色分类:米白色尺码:37,底子很舒服。鞋子也好看，很显脚瘦，上脚超舒服。已经是这家店铺的常客了。完美👍👍赞 
2019年07月28日 08:48,颜色分类:黑色尺码:40,鞋子收到了，上脚很舒适，透气，不闷脚，鞋底软，很满意。
2019年07月28日 15:37,颜色分类:粉红色尺码:37,很轻便的一款运动鞋，夏天穿也非常透气，不会闷脚，鞋子颜色款式也很好看，很满意的一次购物，还会回购。
2019年08月06日 09:11,颜色分类:粉红色尺码:40,质量很好呀，很喜欢。加一起6个星，哈哈。
2019年06月14日 11:59,颜色分类:粉红色尺码:35,鞋子收到了，质量杠杠滴，关键是穿上超级舒服，鞋底软软，走路一点也不累大爱
2019年08月04日 10:46,颜色分类:米白色尺码:37,上脚很漂亮，颜色很喜欢，鞋子轻轻的，穿上去很舒服，走路一点也不累脚，很好搭配衣服。
2019年08月12日 18:10,颜色分类:米白色尺码:40,特别好看 搭衣服也比较好 鞋底不是那种特别硬的 穿着很舒服
2019年08月17日 16:24,颜色分类:粉红色尺码:37,鞋子质量很好，我自己也比较喜欢这种休闲风格的，百搭，穿着也很舒服，老顾客了，超级满意
2019年08月09日 22:12,颜色分类:粉红色尺码:38,鞋帮高度：鞋子穿着很舒服，鞋底也很软。好评 
2019年08月15日 19:31,颜色分类:粉红色尺码:37,鞋帮高度适中，鞋底软，穿着也很舒服，喜欢。
2019年08月03日 20:28,颜色分类:米白色尺码:38,宝贝收到了迫不及待试穿了很合脚，走路不累很满意一次购物，下次还会回购
2019年08月17日 14:02,颜色分类:米白色尺码:37,之前买过一次、妹妹放假回来穿走了！再买一双！舒服不累脚还时尚、所以才回购！你、值得拥有！
2019年08月01日 21:52,颜色分类:粉红色尺码:37,鞋子收到了，试穿了一下非常舒服，鞋子很轻，样式也好看&amp;#39;
2019年08月11日 11:21,颜色分类:黑色尺码:37,老顾客了，鞋子穿着真的很舒服，质量也非常好，值得拥有
2019年08月04日 00:13,颜色分类:米白色尺码:35,穿着舒适，合脚，百搭好看。卖家服务态度一级棒，有需要会继续回购。
2019年08月05日 17:56,颜色分类:粉红色尺码:36,风格：宝贝收到了，质量特别好，关键是性价比高，特别喜欢，客服态度很好。很满意的一次购物。鞋子穿着特别舒服，喜欢的亲们赶紧下手吧！ 
2019年08月13日 16:48,颜色分类:黑色尺码:39,我之前在她家买的粉色，邻居看到我穿的舒服，让我替她也拍下一双黑色的。拿回来邻居试穿了一下相当满意，好评。会一直关注店家上新
2019年08月06日 20:23,颜色分类:米白色尺码:37,鞋子轻便，上脚舒服，好看，准备出去玩穿
2019年08月07日 10:49,颜色分类:米白色尺码:34,鞋子非常好看😊
2019年08月01日 14:44,颜色分类:粉红色尺码:36,粉粉嫩嫩的鞋子超好看 夏天配上t恤牛仔裤就是清爽女大学生！
2019年08月16日 10:36,颜色分类:粉红色尺码:37,鞋子穿着非常舒适好看 已推荐给朋友
2019年08月19日 21:04,颜色分类:粉红色尺码:35,鞋子很不错穿上的第一感觉很合脚很舒服，而且有增高效果，粉粉的很少女心。
2019年08月09日 00:10,颜色分类:粉红色尺码:38,超爱他家的鞋子，也帮朋友买过好多双了，无论质量，款式都没得说
2019年07月28日 17:58,颜色分类:粉红色尺码:38,鞋子质量很好，穿着很舒服。粉色漂亮
2019年08月11日 08:49,颜色分类:粉红色尺码:37,鞋子收到了，穿上很舒服，不磨脚，很透气，款式也好看。
2019年08月08日 15:29,颜色分类:粉红色尺码:35,此用户没有填写评价。
2019年08月14日 12:14,颜色分类:米白色尺码:37,鞋子的质量很不错，跟图片一样没有色差，穿着很舒服，走路一点也不累脚，很喜欢
2019年08月16日 10:53,颜色分类:粉红色尺码:38,鞋子收到了，粉粉的很好看，穿着不闷脚，很好搭配，五星好评
2019年08月19日 10:46,颜色分类:米白色尺码:35,鞋子收到，质量还是一如既往地好，可以放心购买，而且性价比比较高
2019年08月01日 00:21,颜色分类:米白色尺码:34,舒适度：不夹脚 鞋帮高度：高度正好，刚刚合适 
2019年08月13日 12:02,颜色分类:米白色尺码:35,穿了好几天来评价，舒服，很合脚，
2019年08月13日 17:42,颜色分类:黑色尺码:37,颜很好看，穿着也舒服  很显腿白还显腿长，质量也不错 下次还来这家店买东西
2019年08月10日 18:05,颜色分类:粉红色尺码:38,透气性特别好，穿着舒服有档次，很漂亮的一款鞋子
2019年07月31日 09:44,颜色分类:米白色尺码:37,这款鞋子老婆很喜欢，做工也很细致。
2019年07月31日 15:57,颜色分类:黑色尺码:38,很喜欢小姐姐家的鞋，真的超级好穿，每次买鞋都愿意先去他家看，质量有保障，价格还不贵，大写的赞👍
2019年06月03日 11:44,颜色分类:米白色尺码:37,此用户没有填写评价。
2019年08月19日 11:47,颜色分类:粉红色尺码:37,鞋子收到了，非常满意，质量款式没得说，一眼看上的总没错，喜欢的不要犹豫啦，赶快下单吧
2019年08月17日 21:18,颜色分类:米白色尺码:36,鞋子的质量真心不错，室友都觉得穿的很好看(｡･&omega;･｡)ﾉ♡，必须五星好评
2019年08月17日 10:12,颜色分类:米白色尺码:37,鞋子质量很好，穿着很舒服透气，夏天穿着不闷脚，刚刚好，很满意
2019年08月10日 22:42,颜色分类:粉红色尺码:35,特意穿了几天才来评价，果然质量一如既往的好，在这里感谢卖家，快递包装也很用心
2019年07月28日 12:23,颜色分类:粉红色尺码:35,鞋帮高度：高度适宜，物美价廉，值得购买 鞋底材质：特别舒服 舒适度：很舒适 
2019年08月19日 10:45,颜色分类:粉红色尺码:39,收到了，特别喜欢好看
2019年08月13日 12:52,颜色分类:粉红色尺码:38,鞋子很好，已好几次复购了，很透气，穿着也很好搭配。
2019年07月31日 11:22,颜色分类:粉红色尺码:37,鞋帮高度：适中 显腿长  舒适度：不磨脚 穿着很舒服 物美价廉 
2019年08月07日 09:00,颜色分类:米白色尺码:39,多次购买，推荐给身边同事朋友了，脚感舒服很百搭！超喜欢
2019年08月08日 07:14,颜色分类:米白色尺码:36,夏天穿凉鞋，脚背都黑了。试试这种鞋子，透气性很好，主要是出门的时候脚背晒不到太阳。穿起来很舒服。
